Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;298,20;6.04 - Samantha's Curious Cravings.avi;6.E04.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.04 - Samantha's Curious Cravings.avi
NAO;298,20;5.07 - Samantha's French Pastry.avi;5.E07.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.07 - Samantha's French Pastry.avi
NAO;298,18;6.29 - Turn on That Old Charm.avi;6.E29.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.29 - Turn on That Old Charm.avi
NAO;298,17;7.11 - The Corsican Cousins.avi;7.E11.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.11 - The Corsican Cousins.avi
NAO;298,16;4.27 - Tabatha's Cranky Spell.avi;4.E27.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.27 - Tabatha's Cranky Spell.avi
NAO;298,16;5.10 - Samantha Loses Her Voice.avi;5.E10.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.10 - Samantha Loses Her Voice.avi
NAO;298,15;5.28 - Samantha's Good News.avi;5.E28.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.28 - Samantha's Good News.avi
NAO;298,15;4.07 - Birdies, Bogies and Baxter.avi;4.E07.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.07 - Birdies, Bogies and Baxter.avi
NAO;298,14;7.02 - Salem, Here We Come.avi;7.E02.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.02 - Salem, Here We Come.avi
NAO;298,14;5.13 - Instant Courtesy.avi;5.E13.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.13 - Instant Courtesy.avi
NAO;298,14;6.22 - Serena Stops the Show.avi;6.E22.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.22 - Serena Stops the Show.avi
NAO;298,12;7.12 - Samantha's Magic Potion.avi;7.E12.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.12 - Samantha's Magic Potion.avi
NAO;298,11;4.15 - I Get Your Nannie, You Get My Goat.avi;4.E15.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.15 - I Get Your Nannie, You Get My Goat.avi
NAO;298,10;4.30 - Samantha's Secret Saucer.avi;4.E30.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.30 - Samantha's Secret Saucer.avi
NAO;298,10;4.12 - Samantha's Thanksgiving to Remember.avi;4.E12.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.12 - Samantha's Thanksgiving to Remember.avi
NAO;298,09;6.08 - A Bunny for Tabitha.avi;6.E08.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.08 - A Bunny for Tabitha.avi
NAO;298,08;6.25 - Okay, Who's the Wise Witch.avi;6.E25.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.25 - Okay, Who's the Wise Witch.avi
NAO;298,06;6.17 - The Phrase Is Familiar.avi;6.E17.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.17 - The Phrase Is Familiar.avi
NAO;298,01;6.01 - Sam and the Beanstalk.avi;6.E01.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.01 - Sam and the Beanstalk.avi
NAO;298,00;5.24 - The Battle of Burning Oak.avi;5.E24.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.24 - The Battle of Burning Oak.avi
NAO;298,00;4.04 - Double, Double, Toil and Trouble.avi;4.E04.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.04 - Double, Double, Toil and Trouble.avi
NAO;297,99;6.27 - If the Shoe Pinches.avi;6.E27.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.27 - If the Shoe Pinches.avi
NAO;297,99;4.29 - A Majority of Two.avi;4.E29.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.29 - A Majority of Two.avi
NAO;297,97;6.02 - Samantha's Yoo Hoo Maid.avi;6.E02.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.02 - Samantha's Yoo Hoo Maid.avi
NAO;297,97;6.03 - Samantha's Caesar Salad.avi;6.E03.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.03 - Samantha's Caesar Salad.avi
NAO;297,94;5.27 - Daddy Does His Thing.avi;5.E27.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.27 - Daddy Does His Thing.avi
NAO;297,93;5.14 - Samantha's Super Maid.avi;5.E14.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.14 - Samantha's Super Maid.avi
NAO;297,93;6.09 - Samantha's Secret Spell.avi;6.E09.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.09 - Samantha's Secret Spell.avi
NAO;297,92;6.18 - Samantha's Secret Is Discovered.avi;6.E18.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.18 - Samantha's Secret Is Discovered.avi
NAO;297,91;6.21 - What Makes Darrin Run.avi;6.E21.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.21 - What Makes Darrin Run.avi
NAO;297,91;6.07 - To Trick-Or-Treat or Not to Trick-Or-Treat.avi;6.E07.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.07 - To Trick-Or-Treat or Not to Trick-Or-Treat.avi
NAO;297,91;7.10 - Samantha's Old Man.avi;7.E10.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.10 - Samantha's Old Man.avi
NAO;297,90;5.09 -  Samantha Fights City Hall.avi;5.E09.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.09 -  Samantha Fights City Hall.avi
NAO;297,89;6.20 - Super Arthur.avi;6.E20.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.20 - Super Arthur.avi
NAO;297,88;6.15 - Samantha's Better Halves.avi;6.E15.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.15 - Samantha's Better Halves.avi
NAO;297,86;5.23 - Tabitha's Weekend.avi;5.E23.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.23 - Tabitha's Weekend.avi
NAO;297,86;6.13 - You're So Agreeable.avi;6.E13.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.13 - You're So Agreeable.avi
NAO;297,85;6.12 - Sam's Double Mother Trouble.avi;6.E12.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.12 - Sam's Double Mother Trouble.avi
NAO;297,84;4.24 - How Green Was My Grass.avi;4.E24.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.24 - How Green Was My Grass.avi
NAO;297,84;5.11 - I Don't Want to Be a Toad, I Want to Be a Butterfly.avi;5.E11.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.11 - I Don't Want to Be a Toad, I Want to Be a Butterfly.avi
NAO;297,83;6.14 - Santa Comes to Visit and Stays and Stays.avi;6.E14.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.14 - Santa Comes to Visit and Stays and Stays.avi
NAO;297,83;6.11 - Darrin the Warlock.avi;6.E11.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.11 - Darrin the Warlock.avi
NAO;297,83;6.23 - Just a Kid Again.avi;6.E23.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.23 - Just a Kid Again.avi
NAO;297,82;J G S03E09 Ingles DVDRip XviD (1).mkv;J.G..S03E09.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E09 Ingles DVDRip XviD (1).mkv
NAO;297,82;5.18 - Samantha, the Bard.avi;5.E18.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.18 - Samantha, the Bard.avi
NAO;297,80;5.30 -  Samantha and Darrin in Mexico City.avi;5.E30.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.30 -  Samantha and Darrin in Mexico City.avi
NAO;297,80;J G S03E09 Ingles DVDRip XviD.mkv;J.G..S03E09.480p.H265.mkv;SUB;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\SUB\J G S03E09 Ingles DVDRip XviD.mkv
NAO;297,80;5.29 - Samantha's Shopping Spree.avi;5.E29.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.29 - Samantha's Shopping Spree.avi
NAO;297,78;5.16 - Cousin Serena Strikes Again Part 2.avi;5.E16.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.16 - Cousin Serena Strikes Again Part 2.avi
NAO;297,76;4.17 - Samantha's Da Vinci Dilemma.avi;4.E17.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.17 - Samantha's Da Vinci Dilemma.avi
NAO;297,75;4.01 - Long Live the Queen.avi;4.E01.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.01 - Long Live the Queen.avi
NAO;297,74;J G S02E26 Ingles DVDRip XviD (1).mkv;J.G..S02E26.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E26 Ingles DVDRip XviD (1).mkv
NAO;297,71;J G S02E26 Ingles DVDRip XviD.mkv;J.G..S02E26.480p.H265.mkv;SUB;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\SUB\J G S02E26 Ingles DVDRip XviD.mkv
NAO;297,70;4.03 - Business, Italian Style.avi;4.E03.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.03 - Business, Italian Style.avi
NAO;297,68;J G S02E24 Ingles DVDRip XviD (1).mkv;J.G..S02E24.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E24 Ingles DVDRip XviD (1).mkv
NAO;297,66;J G S03E25 Dublado DVDRip XviD.mkv;J.G..S03E25.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E25 Dublado DVDRip XviD.mkv
NAO;297,65;J G S02E24 Ingles DVDRip XviD.mkv;J.G..S02E24.480p.H265.mkv;SUB;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\SUB\J G S02E24 Ingles DVDRip XviD.mkv
NAO;297,65;5.20 - Mrs. Stephens, Where Are You.avi;5.E20.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.20 - Mrs. Stephens, Where Are You.avi
NAO;297,64;J G S01E19 Ingles DVDRip XviD.mkv;J.G..S01E19.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E19 Ingles DVDRip XviD.mkv
NAO;297,63;4.08 - A Safe and Sane Halloween.avi;4.E08.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.08 - A Safe and Sane Halloween.avi
NAO;297,61;5.22 - Going Ape.avi;5.E22.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.22 - Going Ape.avi
NAO;297,61;4.33 - Splitsville.avi;4.E33.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.33 - Splitsville.avi
NAO;297,59;4.32 - Man of the Year.avi;4.E32.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.32 - Man of the Year.avi
NAO;297,15;J G S02E07 Ingles DVDRip XviD (1).mkv;J.G..S02E07.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E07 Ingles DVDRip XviD (1).mkv
NAO;297,15;5.08 - Is It Magic or Imagination.avi;5.E08.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.08 - Is It Magic or Imagination.avi
NAO;297,14;4.06 - No Zip in My Zap.avi;4.E06.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.06 - No Zip in My Zap.avi
NAO;297,12;J G S02E07 Ingles DVDRip XviD.mkv;J.G..S02E07.480p.H265.mkv;SUB;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\SUB\J G S02E07 Ingles DVDRip XviD.mkv
NAO;297,12;J G S03E20 Ingles DVDRip XviD (1).mkv;J.G..S03E20.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E20 Ingles DVDRip XviD (1).mkv
NAO;297,09;J G S03E20 Dublado DVDRip XviD.mkv;J.G..S03E20.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E20 Dublado DVDRip XviD.mkv
NAO;297,09;J G S03E20 Ingles DVDRip XviD.mkv;J.G..S03E20.480p.H265.mkv;SUB;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\SUB\J G S03E20 Ingles DVDRip XviD.mkv
NAO;297,09;J G S02E02 Ingles DVDRip XviD (1).mkv;J.G..S02E02.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E02 Ingles DVDRip XviD (1).mkv
NAO;297,08;J G S03E22 Dublado DVDRip XviD.mkv;J.G..S03E22.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E22 Dublado DVDRip XviD.mkv
NAO;297,06;J G S02E02 Ingles DVDRip XviD.mkv;J.G..S02E02.480p.H265.mkv;SUB;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\SUB\J G S02E02 Ingles DVDRip XviD.mkv
NAO;296,93;J G S05E26 Dublado DVDRip XviD.mkv;J.G..S05E26.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E26 Dublado DVDRip XviD.mkv
NAO;296,82;J G S05E01 Ingles DVDRip XviD (1).mkv;J.G..S05E01.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E01 Ingles DVDRip XviD (1).mkv
NAO;296,79;J G S05E01 Ingles DVDRip XviD.mkv;J.G..S05E01.480p.H265.mkv;SUB;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\SUB\J G S05E01 Ingles DVDRip XviD.mkv
NAO;296,54;4.28 - I Confess.avi;4.E28.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.28 - I Confess.avi
NAO;296,22;J G S01E18 Ingles DVDRip XviD.mkv;J.G..S01E18.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E18 Ingles DVDRip XviD.mkv
NAO;295,79;5.15 - Cousin Serena Strikes Again Part 1.avi;5.E15.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.15 - Cousin Serena Strikes Again Part 1.avi
NAO;295,44;4.02 - Toys in Babeland.avi;4.E02.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.02 - Toys in Babeland.avi
NAO;295,36;5.04 - Darrin Gone! and Forgotten [Legendado].avi;5.E04.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.04 - Darrin Gone! and Forgotten [Legendado].avi
NAO;295,25;5.02 - Samantha Goes South for a Spell.avi;5.E02.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.02 - Samantha Goes South for a Spell.avi
NAO;295,16;5.05 - It's So Nice to Have a Spouse Around the House.avi;5.E05.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.05 - It's So Nice to Have a Spouse Around the House.avi
NAO;295,04;5.12 - Weep No More My Willow.avi;5.E12.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.12 - Weep No More My Willow.avi
NAO;294,85;5.01 - Samantha's Wedding Present.avi;5.E01.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.01 - Samantha's Wedding Present.avi
NAO;294,49;5.19 - Samantha, the Sculptress [Episódio Irregular].avi;5.E19.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.19 - Samantha, the Sculptress [Episódio Irregular].avi
NAO;293,49;5.03 - Samantha on the Keyboard.avi;5.E03.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.03 - Samantha on the Keyboard.avi
NAO;264,55;J G S05E08 Dublado DVDRip XviD.mkv;J.G..S05E08.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E08 Dublado DVDRip XviD.mkv
NAO;264,09;J G S04E14 Dublado DVDRip XviD.mkv;J.G..S04E14.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E14 Dublado DVDRip XviD.mkv
NAO;263,89;J G S05E25 Dublado DVDRip XviD.mkv;J.G..S05E25.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E25 Dublado DVDRip XviD.mkv
NAO;263,83;J G S05E12 Dublado DVDRip XviD.mkv;J.G..S05E12.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E12 Dublado DVDRip XviD.mkv
NAO;263,82;J G S05E15 Dublado DVDRip XviD.mkv;J.G..S05E15.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E15 Dublado DVDRip XviD.mkv
NAO;263,81;J G S05E17 Dublado DVDRip XviD.mkv;J.G..S05E17.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E17 Dublado DVDRip XviD.mkv
NAO;263,72;J G S05E13 Dublado DVDRip XviD.mkv;J.G..S05E13.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E13 Dublado DVDRip XviD.mkv
NAO;263,64;J G S05E22 Dublado DVDRip XviD.mkv;J.G..S05E22.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E22 Dublado DVDRip XviD.mkv
NAO;263,59;J G S05E11 Dublado DVDRip XviD.mkv;J.G..S05E11.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E11 Dublado DVDRip XviD.mkv
NAO;263,59;J G S05E21 Dublado DVDRip XviD.mkv;J.G..S05E21.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E21 Dublado DVDRip XviD.mkv
NAO;263,55;J G S05E04 Dublado DVDRip XviD.mkv;J.G..S05E04.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E04 Dublado DVDRip XviD.mkv
NAO;263,54;J G S05E07 Dublado DVDRip XviD.mkv;J.G..S05E07.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E07 Dublado DVDRip XviD.mkv
NAO;263,45;J G S05E14 Dublado DVDRip XviD.mkv;J.G..S05E14.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E14 Dublado DVDRip XviD.mkv
NAO;263,38;J G S04E15 Dublado DVDRip XviD (1).mkv;J.G..S04E15.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E15 Dublado DVDRip XviD (1).mkv
NAO;263,38;J G S04E15 Dublado DVDRip XviD.mkv;J.G..S04E15.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E15 Dublado DVDRip XviD.mkv
NAO;263,37;J G S04E24 Dublado DVDRip XviD.mkv;J.G..S04E24.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E24 Dublado DVDRip XviD.mkv
NAO;263,34;J G S04E07 Dublado DVDRip XviD.mkv;J.G..S04E07.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E07 Dublado DVDRip XviD.mkv
NAO;263,33;J G S04E19 Dublado DVDRip XviD.mkv;J.G..S04E19.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E19 Dublado DVDRip XviD.mkv
NAO;263,31;J G S04E20 Dublado DVDRip XviD.mkv;J.G..S04E20.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E20 Dublado DVDRip XviD.mkv
NAO;263,28;J G S05E18 Dublado DVDRip XviD.mkv;J.G..S05E18.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E18 Dublado DVDRip XviD.mkv
NAO;263,26;J G S05E05 Dublado DVDRip XviD.mkv;J.G..S05E05.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E05 Dublado DVDRip XviD.mkv
NAO;263,23;J G S05E16 Dublado DVDRip XviD.mkv;J.G..S05E16.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E16 Dublado DVDRip XviD.mkv
NAO;263,22;J G S05E19 Dublado DVDRip XviD.mkv;J.G..S05E19.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E19 Dublado DVDRip XviD.mkv
NAO;263,19;J G S05E09 Dublado DVDRip XviD.mkv;J.G..S05E09.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E09 Dublado DVDRip XviD.mkv
NAO;263,15;J G S04E22 Dublado DVDRip XviD.mkv;J.G..S04E22.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E22 Dublado DVDRip XviD.mkv
NAO;263,06;J G S05E10 Dublado DVDRip XviD.mkv;J.G..S05E10.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E10 Dublado DVDRip XviD.mkv
NAO;263,01;J G S05E20 Dublado DVDRip XviD.mkv;J.G..S05E20.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E20 Dublado DVDRip XviD.mkv
NAO;263,00;J G S02E18 Dublado DVDRip XviD.mkv;J.G..S02E18.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E18 Dublado DVDRip XviD.mkv
NAO;262,97;J G S05E06 Dublado DVDRip XviD.mkv;J.G..S05E06.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E06 Dublado DVDRip XviD.mkv
NAO;262,97;J G S05E24 Dublado DVDRip XviD.mkv;J.G..S05E24.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E24 Dublado DVDRip XviD.mkv
NAO;262,93;J G S04E18 Dublado DVDRip XviD.mkv;J.G..S04E18.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E18 Dublado DVDRip XviD.mkv
NAO;262,90;J G S05E23 Dublado DVDRip XviD.mkv;J.G..S05E23.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E23 Dublado DVDRip XviD.mkv
NAO;262,87;J G S04E16 Dublado DVDRip XviD.mkv;J.G..S04E16.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E16 Dublado DVDRip XviD.mkv
NAO;262,86;J G S05E03 Dublado DVDRip XviD.mkv;J.G..S05E03.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E03 Dublado DVDRip XviD.mkv
NAO;262,84;J G S04E09 Dublado DVDRip XviD.mkv;J.G..S04E09.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E09 Dublado DVDRip XviD.mkv
NAO;262,83;J G S04E11 Dublado DVDRip XviD.mkv;J.G..S04E11.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E11 Dublado DVDRip XviD.mkv
NAO;262,82;J G S04E25 Dublado DVDRip XviD.mkv;J.G..S04E25.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E25 Dublado DVDRip XviD.mkv
NAO;262,81;J G S02E10 Dublado DVDRip XviD.mkv;J.G..S02E10.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E10 Dublado DVDRip XviD.mkv
